T_us,nbar_mode1,nbar_mode2,nbar_mode3,nbar_mode4,nbar_mode5,nbar_mode6,nbar_mode7,nbar_mode8,nbar_mode9
71.85929648241206,121.66204218250762,0.0010449492387071574,1.351531450053109e-11,9.317344568837639e-08,1.351531081667529e-11,2.7951413155033325e-09,2.162451204475369e-12,9.978284273937067e-07,4.865508811123999e-12
72.61306532663316,187.57462790860308,0.000967938223613081,2.083747675752693e-11,9.303799908448138e-08,2.0837472308895598e-11,2.7964877454845015e-09,3.333997483565941e-12,9.97814728927812e-07,7.501487089715292e-12
73.36683417085428,167.61439339967612,0.0009679382234561291,1.8620111015435137e-11,9.303799909046686e-08,1.8620109162692866e-11,2.7964877463369194e-09,2.979215239651441e-12,9.978147290091915e-07,6.703237198399673e-12
74.12060301507537,94.76423414957345,0.0009679382235828976,1.052726297704938e-11,9.303799903618547e-08,1.0527260164470038e-11,2.7964877418414645e-09,1.6843608894222694e-12,9.978147288141908e-07,3.78981411335371e-12
74.87437185929649,164.4849596728953,0.0009679382234259464,1.8272464553935122e-11,9.303799904600359e-08,1.8272463453502933e-11,2.7964877429875993e-09,2.9235931712054635e-12,9.97814728754244e-07,6.578083990687798e-12
75.62814070351759,291.57025303676494,0.0009378248980732551,3.239024287213411e-11,9.303799905987467e-08,3.239023748323324e-11,2.7947037928397996e-09,5.18243461467397e-12,9.976460804793216e-07,1.1660483998932575e-11
76.3819095477387,304.14292433655686,0.0013396649540204316,3.378693186977834e-11,9.29087140869239e-08,3.3786923820423595e-11,2.8008099327888538e-09,5.40590579172491e-12,9.976460788344054e-07,1.2163287045086726e-11
77.1356783919598,304.14292434164764,0.002018000926793248,3.378693236315831e-11,9.351608419026311e-08,3.378692410453819e-11,2.802427072398798e-09,5.405905778899546e-12,9.981539681338284e-07,1.2163287047191456e-11
77.8894472361809,304.1429243599339,0.001889349675854641,3.378693204946091e-11,9.351608413695694e-08,3.3786923901077796e-11,2.8024270714216573e-09,5.4059058041557634e-12,9.981539683696491e-07,1.216328702025277e-11
78.64321608040201,304.142924346559,0.0018893496761709094,3.378693219123678e-11,9.351608418108704e-08,3.378692412006242e-11,2.8024270727335765e-09,5.405905790425607e-12,9.981539706466014e-07,1.2163287037327843e-11
79.39698492462311,304.14292432841347,0.0018893496759980154,3.378693230750203e-11,9.35160842175658e-08,3.3786923952718216e-11,2.802427070147431e-09,5.405905838207547e-12,9.981539704960874e-07,1.2163287038020978e-11
80.15075376884423,304.1429243099222,0.0020214862816938304,3.378693209460338e-11,9.35160842208442e-08,3.378692391204694e-11,2.7916550531441705e-09,5.405905826710556e-12,9.982316072046976e-07,1.2163287033320888e-11
80.90452261306532,304.14292431420944,0.0014664346984603201,3.3786932277436326e-11,9.304675362320901e-08,3.378692399360641e-11,2.7916550547342007e-09,5.40590580093311e-12,9.977073164935918e-07,1.2163287058344667e-11
81.65829145728644,251.9626242005057,0.0013874189297653915,2.7990270229006167e-11,9.304675364298524e-08,2.799026939774535e-11,2.7916550453187706e-09,4.478444280254134e-12,9.977073142757707e-07,1.0076493068906223e-11
82.41206030150754,129.48434566380408,0.0013874189297509367,1.4384282103142485e-11,9.304675372984246e-08,1.4384282853256055e-11,2.791655050312947e-09,2.3014844382059806e-12,9.977073162242914e-07,5.178341644567233e-12
83.16582914572865,199.6564882459556,0.0013874189297653915,2.217963470758212e-11,9.304675361771812e-08,2.2179633997525463e-11,2.793304685013161e-09,3.548742357327583e-12,9.977073169002807e-07,7.984664896056248e-12
83.91959798994975,273.8326750695298,0.0012449881163188877,3.0419799485233825e-11,9.304675361304095e-08,3.04197903517989e-11,2.7933046910310714e-09,4.8671649263240036e-12,9.969551046744836e-07,1.0951123141030726e-11
84.67336683417085,271.51994757388303,0.0006521389333970643,3.0162877595812065e-11,9.297274476459862e-08,3.0162869920317716e-11,2.789325973720639e-09,4.826062669360402e-12,9.969551043141407e-07,1.085863245066399e-11
85.42713567839196,175.28097679833567,0.0010244182329370924,1.9471782483263267e-11,9.316319909909188e-08,1.9471781401329e-11,2.789325968658573e-09,3.115485291292079e-12,9.972412410555223e-07,7.009837929522708e-12
86.18090452261308,117.20829053200575,0.0016382292392339449,1.3020552340399703e-11,9.316319905031797e-08,1.3020546976333456e-11,2.7893259743622813e-09,2.083288883966145e-12,9.972412427963527e-07,4.687397001148212e-12
86.93467336683418,117.20829055460989,0.0016382292393085514,1.3020552410729306e-11,9.316319917375232e-08,1.302054704536836e-11,2.8094330809655422e-09,2.0832888542802718e-12,9.976558083356467e-07,4.687396998940561e-12
87.68844221105527,117.98763900336999,0.0017916571476391642,1.3107126816948851e-11,9.319850521776458e-08,1.3107124241652077e-11,2.8033031505077994e-09,2.097139904766893e-12,9.976558090868172e-07,4.718564544719601e-12
88.44221105527637,117.98763897468586,0.008167750396557424,1.3107126808463429e-11,9.319850522310537e-08,1.3107124214644289e-11,2.803303154095861e-09,2.0971399018958968e-12,9.997627274458493e-07,4.718564528650931e-12
89.19597989949749,117.98763898650017,0.012630221736208697,1.3107126771769954e-11,9.521498207980207e-08,1.3107124283456139e-11,2.882605926007172e-09,2.097139900079372e-12,9.997627301850914e-07,4.718564527831633e-12
89.9497487437186,117.9876389842863,0.01263022173629592,1.3107126788848647e-11,9.521498198613845e-08,1.3107124212709342e-11,2.8826059256069154e-09,2.097139901936976e-12,1.001740587393506e-06,4.7185645524979096e-12
90.7035175879397,131.49661936729657,0.01215313528539279,1.4607822268543134e-11,9.505913885002069e-08,1.4607823255063716e-11,2.882605921418225e-09,2.337252037095341e-12,1.0014509183472997e-06,5.258813014469811e-12
91.4572864321608,180.58201483504504,0.011576748840130739,2.0060677423317533e-11,9.505913874791892e-08,2.0060668814848107e-11,2.880939559905597e-09,3.2097096666825175e-12,1.0014189107388544e-06,7.221838911851079e-12
92.21105527638191,189.67412057929752,0.01581305313073461,2.107070753386582e-11,9.505913880481688e-08,2.107070145900427e-11,2.8809395550231966e-09,3.371312360192605e-12,1.0025070173000742e-06,7.585449090870583e-12
92.96482412060303,189.67412058727393,0.015813053131954573,2.10707073311539e-11,9.563062665545778e-08,2.107070149987984e-11,2.9104721879804938e-09,3.371312375922414e-12,1.002507014346445e-06,7.585449079473789e-12
93.71859296482413,189.0460570315501,0.01571813898622678,2.1000935528470018e-11,9.563062646102568e-08,2.1000930734360206e-11,2.9104721893362316e-09,3.3601490754589276e-12,1.0021626228588754e-06,7.560332372477847e-12
94.47236180904522,153.08652689626504,0.012368932642906835,1.700622220665669e-11,9.47787842260874e-08,1.7006224368282993e-11,2.879500088525285e-09,2.7209940099589783e-12,1.001107050274312e-06,6.122237618594213e-12
95.22613065326632,144.1288612883411,0.009928685154437088,1.6011134982950868e-11,9.477878411199732e-08,1.6011126508908986e-11,2.883379121247451e-09,2.5617779132693535e-12,1.001107046773992e-06,5.764003157209922e-12
95.97989949748744,144.12886131825985,0.009928685151827044,1.601113480672905e-11,9.437420470707071e-08,1.6011126430751236e-11,2.883379115461811e-09,2.561777905531381e-12,1.0011070507498675e-06,5.7640031460528414e-12
96.73366834170855,144.12886130697535,0.009928685154456423,1.6011135078814115e-11,9.437420453185231e-08,1.6011126422038927e-11,2.8396401379910717e-09,2.5617779130957494e-12,1.0004741831006174e-06,5.764003136850715e-12
97.48743718592965,144.12886131657223,0.007523414336895242,1.6011134981240976e-11,9.437420470264405e-08,1.6011126523791474e-11,2.8396401363901165e-09,2.561777893869299e-12,1.0004741879890296e-06,5.764003141492898e-12
98.24120603015075,149.31080931671696,0.006685573827182505,1.6586781921885106e-11,9.383045286666168e-08,1.6586783445183877e-11,2.8347053841141322e-09,2.6538849691211135e-12,9.995002167096148e-07,5.971238987908383e-12
98.99497487437186,222.09473793618812,0.006731524713944961,2.467228551529051e-11,9.383045302096293e-08,2.4672274862897142e-11,2.860877762115426e-09,3.947561107876419e-12,9.995002161670498e-07,8.882016640654523e-12
99.74874371859298,223.17587335048455,0.006731524713722087,2.4792388446188442e-11,9.383045284515359e-08,2.4792377621006457e-11,2.860877759087237e-09,3.966778018738765e-12,9.995002161721493e-07,8.92525189532748e-12
100.50251256281408,223.17587338844785,0.011405145624712253,2.4792388360353322e-11,9.383045300117977e-08,2.4792377525256023e-11,2.8608777678217534e-09,3.9667780469804085e-12,9.995002113052293e-07,8.925251907505571e-12
101.25628140703517,230.35511908259517,0.02104750457880773,2.558991232333357e-11,9.582298930684349e-08,2.558991273863056e-11,2.935102197428248e-09,4.094386237079628e-12,1.0025318320579493e-06,9.21236379914767e-12
102.01005025125627,364.21605587547816,0.02174493349011634,4.0460398781501216e-11,9.582298936437558e-08,4.0460385730111185e-11,2.9351021947031587e-09,6.473661142790088e-12,1.0034862219595063e-06,1.4565735539029562e-11
102.76381909547739,372.07851944061537,0.021744933492247927,4.133383655981279e-11,9.5822989195821e-08,4.133381822752096e-11,2.935102188671695e-09,6.6134119361731555e-12,1.003486216727391e-06,1.4880168093756852e-11
103.5175879396985,372.07851947961524,0.027624675148926952,4.133383670579907e-11,9.582298926070694e-08,4.133381831501024e-11,2.9690922093889243e-09,6.613411947979081e-12,1.0034862192859148e-06,1.488016813820464e-11
104.2713567839196,372.07851943843696,0.040022675034239966,4.1333836597232233e-11,9.679641431428115e-08,4.1333818169642214e-11,2.969092204379475e-09,6.6134119114649354e-12,1.0055193135292234e-06,1.488016810504692e-11
105.0251256281407,372.07851943598297,0.04012659256392732,4.133383640869234e-11,9.776934784815093e-08,4.1333818162185065e-11,3.013270883247062e-09,6.613411977815065e-12,1.0061962434965193e-06,1.4880168167774938e-11
105.77889447236181,372.07851947714533,0.04012659255594008,4.1333836458356544e-11,9.776934792105314e-08,4.133381839286132e-11,3.0132708701146897e-09,6.6134119072073794e-12,1.006196249031091e-06,1.48801681183524e-11
106.53266331658293,372.0785194330672,0.0401265925589523,4.133383665379641e-11,9.77693477105394e-08,4.1333818146392365e-11,3.013270881104314e-09,6.613411912995007e-12,1.0061962466022637e-06,1.4880168088150943e-11
107.28643216080403,372.07851950110995,0.040264360508108304,4.133383665380078e-11,9.77659401077662e-08,4.133381822825855e-11,3.0160882090559476e-09,6.613411894606668e-12,1.004223627996633e-06,1.4880168064516767e-11
108.04020100502512,372.0785195106704,0.031556310146698914,4.133383635627253e-11,9.611529991712581e-08,4.1333818236284764e-11,2.947787884699187e-09,6.613411985192422e-12,1.0044813224620098e-06,1.488016813065449e-11
108.79396984924622,372.0785194788493,0.023842618032401786,4.133383645021492e-11,9.611529998132768e-08,4.133381821656622e-11,2.9477878853481134e-09,6.61341197285753e-12,1.0039130247912633e-06,1.4880168081667398e-11
109.54773869346734,372.07851948804785,0.02384261803445406,4.133383657695256e-11,9.611529982650004e-08,4.133381807784441e-11,2.947787882639083e-09,6.613411924397592e-12,1.0039130279804639e-06,1.488016810154207e-11
110.30150753768845,367.3368623219478,0.023842618031967362,4.0807089311566495e-11,9.611529980467386e-08,4.080707261050918e-11,2.90039782647154e-09,6.529134277505548e-12,1.0039130192945434e-06,1.4690540613895705e-11
111.05527638190955,258.1475885368467,0.02008753658560293,2.8677350015771875e-11,9.611529964368357e-08,2.8677347623364074e-11,2.9003978275282777e-09,4.5883762690438304e-12,1.0017835861478537e-06,1.032384076845368e-11
111.80904522613065,150.0514746138703,0.008290835656792313,1.666906795687829e-11,9.396999042471561e-08,1.6669063766066435e-11,2.8467732620794147e-09,2.6670520830960137e-12,9.995622028154482e-07,6.0008614539335435e-12
112.56281407035176,150.05145873987934,0.005848429792523821,1.6669066034313293e-11,9.423457140777393e-08,1.6669061921034292e-11,2.8467732615248724e-09,2.6670517711154817e-12,9.99562203884954e-07,6.000860817081036e-12
113.31658291457288,150.05145904953199,0.005848429791997056,1.6669066368938776e-11,9.423457129033464e-08,1.6669061945737298e-11,2.8467732502185782e-09,2.667051872742557e-12,9.995622090998054e-07,6.000860835502951e-12
114.07035175879398,128.0270650927878,0.005781008492807716,1.4222397433598456e-11,9.423457141133392e-08,1.4222395432381468e-11,2.846773260508516e-09,2.275582410492205e-12,9.991064115521746e-07,5.1200644377247294e-12
114.82412060301507,54.58219750486656,0.010748928094739162,6.063475949602776e-12,9.423457123548084e-08,6.063480549300786e-12,2.8256056149464146e-09,9.70157883925829e-13,9.991064156522566e-07,2.1828531168913713e-12
115.57788944723619,46.21216841353968,0.012268090708160406,5.133657927253872e-12,9.524712246513442e-08,5.133661906853811e-12,2.8975712021045885e-09,8.213859791166611e-13,1.001142667573518e-06,1.8481197493781163e-12
116.33165829145729,46.21218061154929,0.01226809070899856,5.1336592062834765e-12,9.506491187601497e-08,5.133663178040415e-12,2.8975711948437865e-09,8.213862004506857e-13,1.0011426675123543e-06,1.8481202115198557e-12
117.0854271356784,46.9844241024391,0.013679721292956136,5.219449605185256e-12,9.506491198286297e-08,5.2194516238704066e-12,2.897571200201635e-09,8.351122953223295e-13,1.0011426669220526e-06,1.879001994296808e-12
117.8391959798995,51.488933615539636,0.029856648368535514,5.719855772325875e-12,9.567641730541773e-08,5.719854054214775e-12,2.9623065052523016e-09,9.151772089454296e-13,1.00453284797063e-06,2.05914813009881e-12
118.59296482412061,51.48893138786504,0.03392355770561218,5.7198554956106045e-12,9.56764173069416e-08,5.719853756664945e-12,2.962306500403837e-09,9.151771343743994e-13,1.004532850414532e-06,2.0591480207174463e-12
119.34673366834171,51.48893521853471,0.03388365183307172,5.719855929476567e-12,9.673404500795961e-08,5.7198542038087755e-12,2.9673436452737064e-09,9.151772470975417e-13,1.0047561233256133e-06,2.0591481800454624e-12
120.10050251256281,51.488922202775605,0.03650266252420984,5.719854419780814e-12,9.605589853953562e-08,5.719852645095529e-12,2.989391269631153e-09,9.151769913630417e-13,1.0047561292547548e-06,2.059147667732826e-12
120.85427135678393,51.488928510310444,0.06292358203622986,5.71985505906547e-12,9.792352325914657e-08,5.719853338698365e-12,2.9893924101545905e-09,9.151771006104145e-13,1.0082265812701636e-06,2.059147925702343e-12
121.60804020100502,51.488921528515654,0.07888339096023785,5.719854465127011e-12,9.792352297304569e-08,5.719852709621338e-12,3.1044263748047e-09,9.151769766022751e-13,1.0082265834895714e-06,2.0591476416421724e-12
122.36180904522614,39.591919188132145,0.0788833911883836,4.398232199803571e-12,9.792352336959866e-08,4.398225723369169e-12,3.1044263666088986e-09,7.037167225927647e-13,1.0103801243547577e-06,1.5833629164949688e-12
123.11557788944724,37.482271707007435,0.0738534781793309,4.163868564068741e-12,9.831334997519843e-08,4.163866668978859e-12,3.1044263738791077e-09,6.662194996427586e-13,1.008881167303952e-06,1.4989917708413291e-12
123.86934673366835,37.482274356568816,0.07407098122712463,4.163868855677599e-12,9.820532593699354e-08,4.163866966963584e-12,3.1094453665228012e-09,6.662195427980881e-13,1.0088811695567202e-06,1.4989919005894657e-12
124.62311557788945,38.51629467610051,0.08530158583803686,4.278736985013724e-12,9.976398737474784e-08,4.27873541246082e-12,3.1094453799786665e-09,6.845983842795971e-13,1.0106452181862134e-06,1.5403444843611669e-12
125.37688442211056,59.60021342390876,0.08530158582724137,6.62093453511132e-12,9.976398760581754e-08,6.620928092703142e-12,3.11233405537501e-09,1.0593492610300507e-12,1.0106452174794013e-06,2.3835338907337526e-12
126.13065326633166,60.27947587232631,0.08447114877496806,6.696392713329346e-12,9.847072417843417e-08,6.696386220679642e-12,3.0295033247220724e-09,1.0714229323521063e-12,1.0076077999084593e-06,2.4106980960792773e-12
126.88442211055276,60.27948351908335,0.06509807164905813,6.696393558742359e-12,9.847072413228423e-08,6.6963870414220185e-12,3.0295033292175795e-09,1.0714230330256401e-12,1.0076078020620621e-06,2.4106984117007744e-12
127.63819095477388,60.27947560770454,0.05487147896815574,6.696392800774989e-12,9.847072411854999e-08,6.6963861872375755e-12,3.014921960028841e-09,1.0714228937313282e-12,1.0072562703336688e-06,2.410698107804185e-12
128.39195979899498,60.27947434478716,0.054871478965246884,6.696392602585972e-12,9.847072400589257e-08,6.6963860353915805e-12,3.0149219723821433e-09,1.071422881466065e-12,1.0072562812213615e-06,2.4106980817381845e-12
129.1457286432161,60.279474900572794,0.05487147896454239,6.6963926625114915e-12,9.847072412380194e-08,6.6963860722166395e-12,2.9973703602076437e-09,1.0714229097716394e-12,1.0072562717503528e-06,2.4106981024801172e-12
129.8994974874372,62.3717222880297,0.04853387905814461,6.928818101709375e-12,9.603085830656533e-08,6.928811474299127e-12,2.9973703627465555e-09,1.1086110194174944e-12,1.0050018967317475e-06,2.494371160785626e-12
130.6532663316583,89.89813508891918,0.10430612685635339,9.98669209972763e-12,9.892243589115082e-08,9.986692004622176e-12,3.128360172348513e-09,1.597870871508577e-12,1.0058265962535232e-06,3.5952094495569136e-12
131.4070351758794,72.29536554550825,0.1787095438591506,8.031212275531098e-12,9.892243604193292e-08,8.031217770444756e-12,3.1283601800741775e-09,1.2849963430198826e-12,1.0135875758733058e-06,2.8912367303052265e-12
132.1608040201005,72.2953655407104,0.22621495450882015,8.031212209424727e-12,1.0469091494721279e-07,8.031217897122207e-12,3.335096768306483e-09,1.2849963430737209e-12,1.0194975944364186e-06,2.891236695841644e-12
132.9145728643216,72.29536556161425,0.2801403703881871,8.031212344737353e-12,1.0469091513779229e-07,8.031217990706777e-12,3.3350967631088932e-09,1.284996358987336e-12,1.0230470133842522e-06,2.8912366844443058e-12
133.6683417085427,72.29536554890909,0.3905308991606968,8.031212328340023e-12,1.0910069875253903e-07,8.031217916716263e-12,3.454881221096349e-09,1.2849963354471265e-12,1.0230470260405226e-06,2.891236697287026e-12
134.42211055276383,72.29536551984512,0.5119856984272272,8.03121210586024e-12,1.091006986200488e-07,8.031217825246753e-12,3.6826094898216635e-09,1.2849963524830251e-12,1.030150623311751e-06,2.8912367300664762e-12
135.17587939698493,72.29536554025614,0.5781649616144211,8.031212249379664e-12,1.0910069884975484e-07,8.031217831966888e-12,3.6826094962158053e-09,1.2849963364390952e-12,1.0359727824722948e-06,2.8912366998293954e-12
135.92964824120605,95.20355680444847,0.6406198909044188,1.0576066978668952e-11,1.1340694353218099e-07,1.0576063315250636e-11,3.796150506573463e-09,1.6921703272559443e-12,1.0386658370511305e-06,3.8073828208946355e-12
136.68341708542715,92.73931542419813,0.7749978289408516,1.0302314671637584e-11,1.1340694360883666e-07,1.0302313979314038e-11,3.935356170242069e-09,1.6483709558501599e-12,1.0386658287570084e-06,3.7088325669380004e-12
137.43718592964825,64.2666584050319,0.9139469472920102,7.1393203057591974e-12,1.1801664226465115e-07,7.1393142548549094e-12,3.966569091814081e-09,1.1422911590927478e-12,1.0443337176138214e-06,2.5701533264093447e-12
138.19095477386935,64.02760938616504,0.9657677454561628,7.1127640079390965e-12,1.1711480030593139e-07,7.112758521104972e-12,4.110997601954854e-09,1.138042102615407e-12,1.0494809921287845e-06,2.5605927955460433e-12
138.94472361809045,64.02760937689116,0.9517883499549361,7.112763951491824e-12,1.192199204068434e-07,7.112758585695145e-12,4.098018057199611e-09,1.1380421263045659e-12,1.048628530736822e-06,2.5605928417137373e-12
139.69849246231155,64.02760938665926,1.0564672019347927,7.11276408882551e-12,1.1921992074716732e-07,7.112758514487952e-12,4.151550017239808e-09,1.1380420957261503e-12,1.0521861207809099e-06,2.560592812185617e-12
140.45226130653265,64.02760938281673,1.1745153586341952,7.112764067259367e-12,1.1927750779730947e-07,7.112758541521911e-12,4.308748736585666e-09,1.1380421822457533e-12,1.0521861248185395e-06,2.5605928075972275e-12
141.20603015075378,64.02760935294452,1.1927487685724054,7.11276405725627e-12,1.2288236320984476e-07,7.112758553260643e-12,4.308748748001347e-09,1.1380421397517626e-12,1.0562090657378063e-06,2.5605927905155157e-12
141.95979899497488,64.02760938445032,1.1482020921864668,7.112764037240867e-12,1.1894229639122368e-07,7.112758521789291e-12,4.147333485360898e-09,1.138042148252924e-12,1.0516999483886808e-06,2.5605927889960576e-12
142.713567839196,57.76696098633879,1.056612350168878,6.417279450613809e-12,1.189445370838834e-07,6.4172704315682576e-12,4.14733348702627e-09,1.0267639912345856e-12,1.0523893626577952e-06,2.3102158307114287e-12
143.4673366834171,38.53249719610389,1.033810569593065,4.280540507859135e-12,1.1894453705523797e-07,4.280534815688376e-12,4.069386281077146e-09,6.848855321769392e-13,1.0488025075734721e-06,1.5409922000037004e-12
144.2211055276382,48.442184461874504,0.940919195854078,5.381399330358481e-12,1.1472395040152605e-07,5.381389179608675e-12,4.098737934107061e-09,8.610224927647467e-13,1.04591598268607e-06,1.9373008360025308e-12
144.9748743718593,48.44218445398162,0.7805510670753578,5.3813994711302174e-12,1.1472395017467192e-07,5.381389229164785e-12,3.8421649785902664e-09,8.61022513000583e-13,1.038576774243729e-06,1.937300842623471e-12
145.7286432160804,48.44218446409516,0.6173832569476629,5.3813994868488495e-12,1.1081198066762214e-07,5.381389091144141e-12,3.842116631034044e-09,8.610224937530527e-13,1.0385767654175874e-06,1.9373008334576733e-12
146.4824120603015,48.44218446082644,0.5221553507322874,5.381399401392167e-12,1.1081198094595342e-07,5.381389155277761e-12,3.70491283446937e-09,8.610225122487677e-13,1.0349489688352996e-06,1.9373008680352777e-12
147.2361809045226,48.44218446274822,0.4681303563740593,5.381399328723875e-12,1.1081198118202398e-07,5.381389086936008e-12,3.524032881686486e-09,8.610224998324667e-13,1.0300522424314014e-06,1.9373008138828015e-12
147.98994974874373,48.4421844667744,0.38349544428087196,5.381399416821051e-12,1.0506800387904372e-07,5.381389220920934e-12,3.524032886501217e-09,8.61022514552971e-13,1.0300522458807285e-06,1.937300828079526e-12
